Customer,Date Shipped,Product ID,Brand,Channel
12247499,3/31/18,581,White Whale,Direct
12247543,3/31/18,581,White Whale,Direct
12247598,3/31/18,581,White Whale,Direct
12248808,3/31/18,458,Black Dog,Partner
12250722,3/31/18,581,White Whale,Direct
12250744,3/31/18,581,White Whale,Direct
12254077,3/31/18,581,White Whale,Direct
12256387,3/31/18,581,White Whale,Direct
12256739,3/31/18,458,Black Dog,Partner
12234398,4/3/18,458,Black Dog,Direct
12223244,4/4/18,17,White Whale,Direct
12249611,4/4/18,17,White Whale,Direct
12249622,4/4/18,17,White Whale,Direct
12253263,4/4/18,323,Black Dog,Direct
11094020,4/5/18,17,White Whale,Direct
11094030,4/5/18,17,White Whale,Direct
11094040,4/5/18,494,Black Dog,Direct
11094370,4/5/18,17,White Whale,Direct
12214642,4/5/18,494,Black Dog,Partner
12222320,4/5/18,968,White Whale,Direct
11083250,4/6/18,17,White Whale,Direct
12241240,4/6/18,1304,Orange Cat,Direct
12244298,4/6/18,494,Black Dog,Direct
12247851,4/6/18,17,White Whale,Direct
12251965,4/6/18,494,Black Dog,Partner
12253241,4/6/18,494,Black Dog,Partner
12256431,4/6/18,548,White Whale,Direct
11084000,4/7/18,968,White Whale,Direct
11090120,4/7/18,17,White Whale,Direct
11090140,4/7/18,1304,Orange Cat,Direct
12251921,4/7/18,323,Black Dog,Partner
12253043,4/7/18,17,White Whale,Direct
12254110,4/7/18,17,White Whale,Direct
12254539,4/7/18,17,White Whale,Partner
12241966,4/10/18,17,White Whale,Direct
12242351,4/10/18,17,White Whale,Partner
12247554,4/10/18,17,White Whale,Partner
12248962,4/10/18,17,White Whale,Direct
12252119,4/10/18,17,White Whale,Direct
11048460,4/11/18,494,Black Dog,Direct
12222320,4/11/18,548,White Whale,Direct
12223607,4/11/18,581,White Whale,Direct
12238919,4/11/18,548,White Whale,Partner
12244562,4/11/18,548,White Whale,Direct
12239920,4/12/18,548,White Whale,Partner
12246685,4/12/18,548,White Whale,Direct
12247873,4/12/18,548,White Whale,Direct
12248995,4/12/18,494,Black Dog,Direct
12238996,4/13/18,548,White Whale,Direct
12239700,4/13/18,548,White Whale,Partner
12240074,4/13/18,548,White Whale,Direct
12240140,4/13/18,548,White Whale,Direct
12240844,4/13/18,548,White Whale,Direct
12241130,4/13/18,548,White Whale,Direct
12248621,4/13/18,548,White Whale,Direct
12248940,4/13/18,548,White Whale,Partner
12249754,4/13/18,548,White Whale,Direct
12251019,4/13/18,548,White Whale,Direct
12252075,4/13/18,581,White Whale,Partner
12252196,4/13/18,548,White Whale,Direct
12253428,4/13/18,494,Black Dog,Partner
12253439,4/13/18,548,White Whale,Partner
12254121,4/13/18,494,Black Dog,Partner
12255221,4/13/18,548,White Whale,Partner
12224575,4/14/18,581,White Whale,Direct
12245420,4/17/18,1202,Orange Cat,Direct
11092460,4/18/18,446,Black Dog,Direct
11092470,4/18/18,17,White Whale,Direct
12225510,4/18/18,1502,Orange Cat,Direct
12238633,4/18/18,284,Black Dog,Direct
12240899,4/18/18,548,White Whale,Partner
12241020,4/18/18,548,White Whale,Direct
12242296,4/18/18,548,White Whale,Direct
12256673,4/18/18,548,White Whale,Direct
12256684,4/18/18,1145,Orange Cat,Direct
12210341,4/19/18,17,White Whale,Direct
12210352,4/19/18,17,White Whale,Direct
12229965,4/19/18,17,White Whale,Direct
12244353,4/19/18,17,White Whale,Direct
12245629,4/19/18,494,Black Dog,Direct
12251184,4/19/18,548,White Whale,Direct
12256343,4/19/18,548,White Whale,Partner
12238985,4/20/18,494,Black Dog,Direct
12254308,4/20/18,494,Black Dog,Partner
12254330,4/20/18,1145,Orange Cat,Direct
12241141,4/21/18,548,White Whale,Direct
12245717,4/21/18,548,White Whale,Direct
12247620,4/21/18,548,White Whale,Direct
12247785,4/21/18,548,White Whale,Direct
12250799,4/21/18,548,White Whale,Partner
12253318,4/21/18,548,White Whale,Direct
12256365,4/21/18,548,White Whale,Partner
12242373,4/21/18,284,Black Dog,Partner
12244518,4/21/18,548,White Whale,Partner
12246817,4/21/18,548,White Whale,Partner
12249941,4/21/18,548,White Whale,Partner
12250854,4/21/18,548,White Whale,Direct
12251052,4/21/18,548,White Whale,Partner
12256420,4/21/18,548,White Whale,Direct
11011470,4/25/18,548,White Whale,Direct
11087040,4/26/18,494,Black Dog,Direct
11087050,4/26/18,548,White Whale,Direct
12221462,4/26/18,17,White Whale,Direct
12230119,4/26/18,1502,Orange Cat,Direct
12236763,4/26/18,548,White Whale,Direct
12236774,4/26/18,1502,Orange Cat,Direct
12236796,4/26/18,17,White Whale,Partner
12244155,4/26/18,494,Black Dog,Direct
12245607,4/26/18,548,White Whale,Direct
12245618,4/26/18,548,White Whale,Direct
12246333,4/26/18,548,White Whale,Direct
12246344,4/26/18,548,White Whale,Direct
12246355,4/26/18,1145,Orange Cat,Direct
12254517,4/26/18,494,Black Dog,Direct
12256640,4/26/18,548,White Whale,Direct
12245420,4/27/18,1145,Orange Cat,Direct
12256244,4/27/18,548,White Whale,Partner
12227710,4/28/18,17,White Whale,Partner
12241207,4/28/18,548,White Whale,Partner
12243330,4/28/18,548,White Whale,Direct
12244210,4/28/18,548,White Whale,Direct
12244397,4/28/18,548,White Whale,Direct
12244617,4/28/18,548,White Whale,Direct
12247543,4/28/18,548,White Whale,Direct
12247598,4/28/18,548,White Whale,Direct
12249798,4/28/18,548,White Whale,Partner
12250040,4/28/18,548,White Whale,Partner
12250117,4/28/18,548,White Whale,Partner
12250722,4/28/18,548,White Whale,Direct
12250744,4/28/18,548,White Whale,Direct
12252108,4/28/18,548,White Whale,Partner
12253362,4/28/18,548,White Whale,Partner
12254077,4/28/18,548,White Whale,Direct
12255144,4/28/18,548,White Whale,Partner
12255254,4/28/18,548,White Whale,Direct
12255265,4/28/18,548,White Whale,Partner
12256266,4/28/18,548,White Whale,Partner
12256310,4/28/18,548,White Whale,Partner
12256662,4/28/18,548,White Whale,Partner
12256739,4/28/18,494,Black Dog,Partner
9825381,2/5/18,1304,Orange Cat,Direct
12292632,2/5/18,446,Black Dog,Direct
9825381,2/15/18,1202,Orange Cat,Direct
9825381,3/14/18,1244,Orange Cat,Direct
12292632,3/17/18,395,Black Dog,Direct
12292632,4/13/18,494,Black Dog,Direct
11094130,2/6/18,377,White Whale,Direct
11097350,2/6/18,377,White Whale,Partner
11099420,2/6/18,377,White Whale,Partner
12210297,2/6/18,377,White Whale,Partner
12211243,2/6/18,494,Black Dog,Partner
12212453,2/6/18,494,Black Dog,Partner
12212563,2/6/18,377,White Whale,Partner
12213333,2/6/18,377,White Whale,Partner
12214587,2/6/18,377,White Whale,Partner
12214785,2/6/18,377,White Whale,Partner
12215885,2/6/18,494,Black Dog,Partner
12215907,2/6/18,377,White Whale,Partner
12219086,2/6/18,377,White Whale,Partner
12220032,2/6/18,377,White Whale,Partner
12246509,2/6/18,377,White Whale,Direct
12250106,2/6/18,446,Black Dog,Partner
12253296,2/6/18,677,White Whale,Partner
12257388,2/6/18,1244,Orange Cat,Direct
12257399,2/6/18,377,White Whale,Direct
12257575,2/6/18,377,White Whale,Direct
12257729,2/6/18,377,White Whale,Partner
12257751,2/6/18,377,White Whale,Partner
12257762,2/6/18,377,White Whale,Direct
12257773,2/6/18,377,White Whale,Direct
12257784,2/6/18,446,Black Dog,Partner
12258444,2/6/18,446,Black Dog,Partner
12258466,2/6/18,377,White Whale,Partner
12258477,2/6/18,377,White Whale,Direct
12258510,2/6/18,377,White Whale,Direct
12258565,2/6/18,446,Black Dog,Partner
12258609,2/6/18,446,Black Dog,Partner
12258741,2/6/18,446,Black Dog,Partner
12258763,2/6/18,446,Black Dog,Partner
12259610,2/6/18,377,White Whale,Direct
12259709,2/6/18,377,White Whale,Direct
12259753,2/6/18,377,White Whale,Direct
12259764,2/6/18,377,White Whale,Partner
12259885,2/6/18,377,White Whale,Partner
12260622,2/6/18,1244,Orange Cat,Direct
12260633,2/6/18,377,White Whale,Direct
12260688,2/6/18,377,White Whale,Partner
12260842,2/6/18,1244,Orange Cat,Direct
12260941,2/6/18,377,White Whale,Partner
12261029,2/6/18,377,White Whale,Direct
12261084,2/6/18,377,White Whale,Direct
12261733,2/6/18,377,White Whale,Direct
12261744,2/6/18,377,White Whale,Direct
12261810,2/6/18,377,White Whale,Partner
12261909,2/6/18,1244,Orange Cat,Direct
12262085,2/6/18,1244,Orange Cat,Direct
12262129,2/6/18,377,White Whale,Direct
12262162,2/6/18,377,White Whale,Partner
12262844,2/6/18,446,Black Dog,Partner
12262943,2/6/18,377,White Whale,Direct
12262965,2/6/18,377,White Whale,Direct
12262998,2/6/18,377,White Whale,Direct
12263097,2/6/18,446,Black Dog,Partner
12263152,2/6/18,377,White Whale,Direct
12263185,2/6/18,377,White Whale,Direct
12263229,2/6/18,377,White Whale,Partner
12263955,2/6/18,377,White Whale,Direct
12263988,2/6/18,377,White Whale,Direct
12264043,2/6/18,446,Black Dog,Partner
12264109,2/6/18,377,White Whale,Partner
12264153,2/6/18,377,White Whale,Direct
12264241,2/6/18,581,White Whale,Direct
12265033,2/6/18,446,Black Dog,Direct
12265088,2/6/18,377,White Whale,Direct
12265099,2/6/18,1244,Orange Cat,Direct
12265165,2/6/18,446,Black Dog,Direct
12265253,2/6/18,377,White Whale,Direct
12265264,2/6/18,377,White Whale,Partner
12265297,2/6/18,446,Black Dog,Direct
12265308,2/6/18,446,Black Dog,Direct
12265396,2/6/18,377,White Whale,Partner
12265440,2/6/18,377,White Whale,Direct
12265517,2/6/18,446,Black Dog,Partner
12265539,2/6/18,446,Black Dog,Partner
12266111,2/6/18,377,White Whale,Direct
12266155,2/6/18,377,White Whale,Direct
12266221,2/6/18,446,Black Dog,Partner
12266353,2/6/18,1244,Orange Cat,Direct
12266397,2/6/18,377,White Whale,Partner
12266419,2/6/18,377,White Whale,Partner
12266474,2/6/18,446,Black Dog,Partner
12266485,2/6/18,446,Black Dog,Partner
12266529,2/6/18,446,Black Dog,Direct
12266573,2/6/18,446,Black Dog,Direct
12266584,2/6/18,377,White Whale,Direct
12267222,2/6/18,1244,Orange Cat,Direct
12267233,2/6/18,377,White Whale,Direct
12267255,2/6/18,377,White Whale,Direct
12267420,2/6/18,377,White Whale,Direct
12267486,2/6/18,377,White Whale,Partner
12267541,2/6/18,377,White Whale,Direct
12268300,2/6/18,1244,Orange Cat,Direct
12268311,2/6/18,377,White Whale,Direct
12268377,2/6/18,377,White Whale,Direct
12268388,2/6/18,548,White Whale,Direct
12268465,2/6/18,377,White Whale,Direct
12268487,2/6/18,446,Black Dog,Direct
12268564,2/6/18,377,White Whale,Direct
12268663,2/6/18,377,White Whale,Direct
12268751,2/6/18,377,White Whale,Direct
12268762,2/6/18,446,Black Dog,Direct
12268828,2/6/18,968,White Whale,Direct
12269444,2/6/18,377,White Whale,Direct
12269653,2/6/18,377,White Whale,Direct
12269774,2/6/18,377,White Whale,Direct
12269906,2/6/18,377,White Whale,Direct
12269939,2/6/18,377,White Whale,Partner
12270522,2/6/18,446,Black Dog,Partner
12270599,2/6/18,377,White Whale,Direct
12270632,2/6/18,377,White Whale,Direct
12270742,2/6/18,377,White Whale,Partner
12270764,2/6/18,446,Black Dog,Direct
12270775,2/6/18,446,Black Dog,Direct
12270797,2/6/18,446,Black Dog,Direct
12270830,2/6/18,377,White Whale,Direct
12270852,2/6/18,377,White Whale,Partner
12270995,2/6/18,377,White Whale,Direct
12271908,2/6/18,446,Black Dog,Direct
12271919,2/6/18,446,Black Dog,Partner
12272018,2/6/18,446,Black Dog,Direct
12272810,2/6/18,377,White Whale,Direct
12272821,2/6/18,377,White Whale,Direct
12272832,2/6/18,377,White Whale,Direct
12272843,2/6/18,1244,Orange Cat,Direct
12272953,2/6/18,377,White Whale,Direct
12272964,2/6/18,377,White Whale,Partner
12272986,2/6/18,377,White Whale,Direct
12273052,2/6/18,377,White Whale,Direct
12273195,2/6/18,377,White Whale,Direct
12273965,2/6/18,446,Black Dog,Direct
12274108,2/6/18,446,Black Dog,Direct
12274339,2/6/18,377,White Whale,Direct
12274955,2/6/18,1304,Orange Cat,Direct
12275329,2/6/18,446,Black Dog,Direct
12275417,2/6/18,446,Black Dog,Direct
12276286,2/6/18,377,White Whale,Direct
12276495,2/6/18,377,White Whale,Direct
12277309,2/6/18,446,Black Dog,Direct
12277342,2/6/18,377,White Whale,Direct
12277375,2/6/18,446,Black Dog,Partner
12277441,2/6/18,1304,Orange Cat,Direct
12277507,2/6/18,377,White Whale,Direct
12277518,2/6/18,581,White Whale,Direct
12277639,2/6/18,1304,Orange Cat,Direct
12278321,2/6/18,377,White Whale,Direct
12278354,2/6/18,377,White Whale,Direct
12278365,2/6/18,377,White Whale,Direct
12278563,2/6/18,446,Black Dog,Direct
12278596,2/6/18,446,Black Dog,Direct
12278640,2/6/18,377,White Whale,Direct
12279311,2/6/18,377,White Whale,Direct
12279333,2/6/18,446,Black Dog,Direct
12279454,2/6/18,1304,Orange Cat,Direct
12279630,2/6/18,446,Black Dog,Direct
12279641,2/6/18,446,Black Dog,Direct
12279685,2/6/18,377,White Whale,Direct
12280477,2/6/18,446,Black Dog,Partner
12280587,2/6/18,377,White Whale,Direct
12280598,2/6/18,446,Black Dog,Direct
12280631,2/6/18,377,White Whale,Direct
12280653,2/6/18,377,White Whale,Direct
12280686,2/6/18,377,White Whale,Direct
12280697,2/6/18,377,White Whale,Partner
12280829,2/6/18,446,Black Dog,Direct
12280906,2/6/18,446,Black Dog,Direct
12281511,2/6/18,377,White Whale,Direct
12281698,2/6/18,377,White Whale,Direct
12281808,2/6/18,446,Black Dog,Direct
12281819,2/6/18,446,Black Dog,Direct
12283007,2/6/18,446,Black Dog,Direct
12283029,2/6/18,446,Black Dog,Partner
12283084,2/6/18,446,Black Dog,Direct
12284085,2/6/18,377,White Whale,Direct
12284162,2/6/18,377,White Whale,Direct
12284811,2/6/18,446,Black Dog,Direct
12285119,2/6/18,377,White Whale,Direct
12285284,2/6/18,377,White Whale,Direct
12285317,2/6/18,377,White Whale,Direct
12285328,2/6/18,446,Black Dog,Direct
12286186,2/6/18,377,White Whale,Direct
12286274,2/6/18,377,White Whale,Direct
12286285,2/6/18,968,White Whale,Direct
12286395,2/6/18,446,Black Dog,Direct
12286439,2/6/18,446,Black Dog,Direct
12287143,2/6/18,446,Black Dog,Partner
12287363,2/6/18,446,Black Dog,Direct
12288177,2/6/18,377,White Whale,Direct
12288353,2/6/18,446,Black Dog,Direct
12288441,2/6/18,446,Black Dog,Partner
12288474,2/6/18,446,Black Dog,Partner
12288507,2/6/18,377,White Whale,Partner
12288562,2/6/18,446,Black Dog,Partner
12288595,2/6/18,446,Black Dog,Partner
12288606,2/6/18,446,Black Dog,Direct
12288617,2/6/18,377,White Whale,Direct
12289222,2/6/18,446,Black Dog,Direct
12289233,2/6/18,1304,Orange Cat,Direct
12289464,2/6/18,548,White Whale,Direct
12289585,2/6/18,677,White Whale,Direct
12290322,2/6/18,377,White Whale,Direct
12290432,2/6/18,377,White Whale,Direct
12290652,2/6/18,446,Black Dog,Direct
12290828,2/6/18,1304,Orange Cat,Direct
12291433,2/6/18,446,Black Dog,Direct
12291499,2/6/18,1304,Orange Cat,Direct
12291554,2/6/18,377,White Whale,Direct
12291565,2/6/18,446,Black Dog,Direct
12291730,2/6/18,548,White Whale,Direct
12292676,2/6/18,377,White Whale,Direct
12293611,2/6/18,446,Black Dog,Direct
12293622,2/6/18,377,White Whale,Direct
12293666,2/6/18,446,Black Dog,Direct
12293952,2/6/18,377,White Whale,Direct
12293974,2/6/18,446,Black Dog,Direct
12294084,2/6/18,446,Black Dog,Direct
12294898,2/6/18,446,Black Dog,Partner
12295129,2/6/18,446,Black Dog,Partner
12295173,2/6/18,446,Black Dog,Partner
12295800,2/6/18,377,White Whale,Direct
12295954,2/6/18,377,White Whale,Partner
12296064,2/6/18,377,White Whale,Direct
12296141,2/6/18,377,White Whale,Direct
12296174,2/6/18,377,White Whale,Direct
12296900,2/6/18,446,Black Dog,Direct
12296911,2/6/18,377,White Whale,Direct
12296977,2/6/18,446,Black Dog,Partner
12296999,2/6/18,446,Black Dog,Direct
12297087,2/6/18,446,Black Dog,Direct
12297274,2/6/18,446,Black Dog,Direct
12297406,2/6/18,377,White Whale,Direct
12298055,2/6/18,1145,Orange Cat,Direct
12298264,2/6/18,377,White Whale,Direct
12298385,2/6/18,446,Black Dog,Partner
12298407,2/6/18,446,Black Dog,Direct
12298418,2/6/18,446,Black Dog,Direct
12298429,2/6/18,377,White Whale,Direct
12298440,2/6/18,446,Black Dog,Partner
12298517,2/6/18,377,White Whale,Direct
12298528,2/6/18,1145,Orange Cat,Direct
12298539,2/6/18,446,Black Dog,Direct
12299463,2/6/18,377,White Whale,Direct
12299496,2/6/18,377,White Whale,Direct
12299595,2/6/18,377,White Whale,Direct
12299628,2/6/18,377,White Whale,Direct
11094130,3/1/18,581,White Whale,Direct
12210297,3/1/18,17,White Whale,Partner
12212453,3/1/18,239,Black Dog,Partner
12212563,3/1/18,17,White Whale,Partner
12213333,3/1/18,1313,White Whale,Partner
12214587,3/1/18,17,White Whale,Partner
12214785,3/1/18,1313,White Whale,Partner
12215907,3/1/18,581,White Whale,Partner
12219086,3/1/18,1313,White Whale,Partner
12220032,3/1/18,581,White Whale,Partner
12267233,3/2/18,581,White Whale,Direct
12215907,3/3/18,377,White Whale,Partner
12258477,3/3/18,581,White Whale,Direct
12260941,3/3/18,581,White Whale,Partner
12262965,3/3/18,581,White Whale,Direct
12263988,3/3/18,581,White Whale,Direct
12268300,3/3/18,1202,Orange Cat,Direct
12269939,3/3/18,581,White Whale,Partner
12274339,3/3/18,581,White Whale,Direct
12277342,3/3/18,581,White Whale,Direct
12278365,3/3/18,581,White Whale,Direct
12279454,3/3/18,1202,Orange Cat,Direct
12281819,3/3/18,446,Black Dog,Direct
12298517,3/3/18,581,White Whale,Direct
12298528,3/3/18,1202,Orange Cat,Direct
12288507,3/7/18,581,White Whale,Partner
12288595,3/7/18,314,Black Dog,Partner
12257773,3/8/18,17,White Whale,Direct
12259753,3/8/18,17,White Whale,Direct
12266529,3/8/18,314,Black Dog,Direct
12268487,3/8/18,314,Black Dog,Direct
12270522,3/8/18,314,Black Dog,Partner
12270775,3/8/18,314,Black Dog,Direct
12272018,3/8/18,314,Black Dog,Direct
12277507,3/8/18,17,White Whale,Direct
12290322,3/8/18,1388,White Whale,Direct
12293952,3/8/18,581,White Whale,Direct
12293974,3/8/18,314,Black Dog,Direct
12297087,3/8/18,314,Black Dog,Direct
12297274,3/8/18,314,Black Dog,Direct
12260622,3/9/18,1202,Orange Cat,Direct
12260633,3/9/18,17,White Whale,Direct
12261084,3/10/18,17,White Whale,Direct
12263185,3/10/18,17,White Whale,Direct
12265517,3/10/18,395,Black Dog,Partner
12266111,3/10/18,17,White Whale,Direct
12269906,3/10/18,17,White Whale,Direct
12270830,3/10/18,17,White Whale,Direct
12280829,3/10/18,395,Black Dog,Direct
12284085,3/10/18,17,White Whale,Direct
12291730,3/10/18,17,White Whale,Direct
12296141,3/10/18,17,White Whale,Direct
12296900,3/10/18,395,Black Dog,Direct
12296911,3/10/18,17,White Whale,Direct
12298055,3/10/18,1202,Orange Cat,Direct
12264043,3/13/18,395,Black Dog,Partner
12264109,3/13/18,17,White Whale,Partner
12268377,3/13/18,17,White Whale,Direct
12268388,3/13/18,17,White Whale,Direct
12272964,3/13/18,17,White Whale,Partner
12274108,3/13/18,395,Black Dog,Direct
12278640,3/13/18,17,White Whale,Direct
12280906,3/13/18,395,Black Dog,Direct
12284811,3/13/18,395,Black Dog,Direct
12286274,3/13/18,17,White Whale,Direct
12287363,3/13/18,395,Black Dog,Direct
12288606,3/13/18,395,Black Dog,Direct
12288617,3/13/18,17,White Whale,Direct
12290432,3/13/18,17,White Whale,Direct
12257729,3/14/18,17,White Whale,Partner
12258466,3/14/18,17,White Whale,Partner
12262085,3/14/18,1202,Orange Cat,Direct
12266397,3/14/18,17,White Whale,Partner
12266419,3/14/18,17,White Whale,Partner
12267486,3/14/18,17,White Whale,Partner
12268311,3/14/18,17,White Whale,Direct
12269774,3/14/18,17,White Whale,Direct
12270599,3/14/18,17,White Whale,Direct
12270852,3/14/18,17,White Whale,Partner
12283029,3/14/18,395,Black Dog,Partner
12283084,3/14/18,395,Black Dog,Direct
12286439,3/14/18,395,Black Dog,Direct
12287143,3/14/18,395,Black Dog,Partner
12290828,3/14/18,1202,Orange Cat,Direct
12293611,3/14/18,395,Black Dog,Direct
12294084,3/14/18,395,Black Dog,Direct
12296977,3/14/18,314,Black Dog,Partner
12298539,3/14/18,395,Black Dog,Direct
12264153,3/15/18,17,White Whale,Direct
12265088,3/15/18,17,White Whale,Direct
12265440,3/15/18,17,White Whale,Direct
12266155,3/15/18,17,White Whale,Direct
12266584,3/15/18,17,White Whale,Direct
12250106,3/16/18,395,Black Dog,Partner
12257762,3/16/18,17,White Whale,Direct
12259885,3/16/18,17,White Whale,Partner
12260688,3/16/18,17,White Whale,Partner
12262162,3/16/18,17,White Whale,Partner
12279641,3/16/18,395,Black Dog,Direct
12258444,3/17/18,494,Black Dog,Partner
12265033,3/17/18,395,Black Dog,Direct
12266573,3/17/18,395,Black Dog,Direct
12267222,3/17/18,1415,Orange Cat,Direct
12278596,3/17/18,395,Black Dog,Direct
12280477,3/17/18,395,Black Dog,Partner
12281698,3/17/18,17,White Whale,Direct
12283007,3/17/18,395,Black Dog,Direct
12288562,3/17/18,395,Black Dog,Partner
12291499,3/17/18,1415,Orange Cat,Direct
12259610,3/20/18,17,White Whale,Direct
12262129,3/20/18,17,White Whale,Direct
12263152,3/20/18,17,White Whale,Direct
12263955,3/20/18,17,White Whale,Direct
12267255,3/20/18,17,White Whale,Direct
12267541,3/20/18,17,White Whale,Direct
12268663,3/20/18,17,White Whale,Direct
12269444,3/20/18,17,White Whale,Direct
12269653,3/20/18,17,White Whale,Direct
12270797,3/20/18,395,Black Dog,Direct
12273195,3/20/18,1388,White Whale,Direct
12273965,3/20/18,395,Black Dog,Direct
12275329,3/20/18,395,Black Dog,Direct
12277518,3/20/18,17,White Whale,Direct
12278563,3/20/18,395,Black Dog,Direct
12288353,3/20/18,395,Black Dog,Direct
12295173,3/20/18,314,Black Dog,Partner
12260842,3/21/18,1415,Orange Cat,Direct
12263229,3/21/18,1388,White Whale,Partner
12279685,3/21/18,17,White Whale,Direct
12280653,3/21/18,17,White Whale,Direct
12288177,3/21/18,17,White Whale,Direct
12289233,3/21/18,1415,Orange Cat,Direct
12296174,3/21/18,17,White Whale,Direct
12279311,3/22/18,17,White Whale,Direct
12279333,3/22/18,395,Black Dog,Direct
12285317,3/22/18,17,White Whale,Direct
12285328,3/22/18,395,Black Dog,Direct
12297406,3/22/18,17,White Whale,Direct
12213333,3/23/18,548,White Whale,Partner
12214587,3/23/18,548,White Whale,Partner
12214785,3/23/18,548,White Whale,Partner
12215907,3/23/18,548,White Whale,Partner
12219086,3/23/18,548,White Whale,Partner
12220032,3/23/18,548,White Whale,Partner
12257388,3/23/18,1415,Orange Cat,Direct
12257399,3/23/18,17,White Whale,Direct
12261029,3/23/18,17,White Whale,Direct
12265264,3/23/18,17,White Whale,Partner
12266353,3/23/18,1415,Orange Cat,Direct
12272832,3/23/18,581,White Whale,Direct
12272843,3/23/18,1415,Orange Cat,Direct
12277441,3/23/18,1415,Orange Cat,Direct
12295954,3/23/18,17,White Whale,Partner
12298407,3/23/18,395,Black Dog,Direct
12298418,3/23/18,395,Black Dog,Direct
12298429,3/23/18,17,White Whale,Direct
12261744,3/24/18,581,White Whale,Direct
12263097,3/24/18,458,Black Dog,Partner
12265165,3/24/18,458,Black Dog,Direct
12265297,3/24/18,458,Black Dog,Direct
12265308,3/24/18,458,Black Dog,Direct
12270632,3/24/18,581,White Whale,Direct
12270764,3/24/18,458,Black Dog,Direct
12271908,3/24/18,458,Black Dog,Direct
12279630,3/24/18,458,Black Dog,Direct
12280686,3/24/18,581,White Whale,Direct
12286186,3/24/18,581,White Whale,Direct
12289464,3/24/18,377,White Whale,Direct
12298264,3/24/18,581,White Whale,Direct
11094130,3/27/18,548,White Whale,Direct
12270995,3/27/18,581,White Whale,Direct
12272810,3/27/18,581,White Whale,Direct
12272821,3/27/18,581,White Whale,Direct
12292676,3/27/18,581,White Whale,Direct
12295800,3/27/18,581,White Whale,Direct
12296064,3/27/18,581,White Whale,Direct
12280587,3/28/18,1388,White Whale,Direct
12280598,3/28/18,314,Black Dog,Direct
12295129,3/28/18,314,Black Dog,Partner
12246509,3/29/18,1109,White Whale,Direct
12253296,3/29/18,581,White Whale,Partner
12262943,3/29/18,1109,White Whale,Direct
12268465,3/29/18,1109,White Whale,Direct
12270742,3/29/18,581,White Whale,Partner
12272953,3/29/18,1109,White Whale,Direct
12273052,3/29/18,1109,White Whale,Direct
12276286,3/29/18,1109,White Whale,Direct
12291554,3/29/18,581,White Whale,Direct
12291565,3/29/18,458,Black Dog,Direct
12261909,3/30/18,1415,Orange Cat,Direct
12277639,3/30/18,1415,Orange Cat,Direct
12259709,3/31/18,581,White Whale,Direct
12261733,3/31/18,581,White Whale,Direct
12266474,3/31/18,458,Black Dog,Partner
12272986,3/31/18,581,White Whale,Direct
12284162,3/31/18,581,White Whale,Direct
12286395,3/31/18,458,Black Dog,Direct
12288474,3/31/18,458,Black Dog,Partner
12293666,3/31/18,458,Black Dog,Direct
12298385,3/31/18,458,Black Dog,Partner
12298440,3/31/18,458,Black Dog,Partner
12262965,4/4/18,17,White Whale,Direct
12274339,4/4/18,17,White Whale,Direct
12278365,4/4/18,17,White Whale,Direct
12286439,4/4/18,494,Black Dog,Direct
12298517,4/4/18,17,White Whale,Direct
12298528,4/4/18,1304,Orange Cat,Direct
12267233,4/5/18,17,White Whale,Direct
12288507,4/5/18,17,White Whale,Partner
12288595,4/5/18,494,Black Dog,Partner
12293952,4/5/18,17,White Whale,Direct
12293974,4/5/18,494,Black Dog,Direct
12298440,4/5/18,446,Black Dog,Partner
12298440,4/5/18,458,Black Dog,Partner
12257751,4/6/18,17,White Whale,Partner
12257773,4/6/18,548,White Whale,Direct
12259753,4/6/18,548,White Whale,Direct
12268300,4/6/18,1304,Orange Cat,Direct
12268487,4/6/18,494,Black Dog,Direct
12268564,4/6/18,17,White Whale,Direct
12270522,4/6/18,494,Black Dog,Partner
12270775,4/6/18,494,Black Dog,Direct
12272018,4/6/18,494,Black Dog,Direct
12277507,4/6/18,548,White Whale,Direct
12280697,4/6/18,17,White Whale,Partner
12297274,4/6/18,494,Black Dog,Direct
12258477,4/7/18,17,White Whale,Direct
12260941,4/7/18,17,White Whale,Partner
12269939,4/7/18,17,White Whale,Partner
12296999,4/7/18,323,Black Dog,Direct
12260622,4/11/18,1145,Orange Cat,Direct
12260633,4/11/18,548,White Whale,Direct
12261084,4/11/18,548,White Whale,Direct
12263185,4/11/18,548,White Whale,Direct
12264043,4/11/18,494,Black Dog,Partner
12264109,4/11/18,548,White Whale,Partner
12266111,4/11/18,548,White Whale,Direct
12268377,4/11/18,548,White Whale,Direct
12269906,4/11/18,548,White Whale,Direct
12280906,4/11/18,494,Black Dog,Direct
12284085,4/11/18,548,White Whale,Direct
12284811,4/11/18,494,Black Dog,Direct
12288606,4/11/18,494,Black Dog,Direct
12288617,4/11/18,548,White Whale,Direct
12290432,4/11/18,548,White Whale,Direct
12298055,4/11/18,1502,Orange Cat,Direct
12268311,4/12/18,548,White Whale,Direct
12257729,4/13/18,548,White Whale,Partner
12257762,4/13/18,548,White Whale,Direct
12258466,4/13/18,548,White Whale,Partner
12262085,4/13/18,1145,Orange Cat,Direct
12264153,4/13/18,548,White Whale,Direct
12265088,4/13/18,548,White Whale,Direct
12265440,4/13/18,548,White Whale,Direct
